Index Name,Backbone Type,Dual or Single,Sequencing Technology,Index Side,Index Pairing,Index Set Name,Publish to manifest - Adds cycle lengths automatically
QIAUDI5234,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5235,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5236,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5237,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5238,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5239,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5240,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5241,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5242,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5243,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5244,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5245,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5246,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5247,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5248,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5249,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5250,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5251,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5252,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5253,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5254,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5255,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5256,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5257,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5258,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5259,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5260,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5261,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5262,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5263,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5264,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5265,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5266,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5267,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5268,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5269,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5270,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5271,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5272,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5273,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5274,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5275,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5276,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5277,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5278,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5279,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5280,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5281,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5282,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5283,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5284,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5285,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5286,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5287,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5288,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5289,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5290,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5291,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5292,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5293,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5294,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5295,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5296,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5297,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5298,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5299,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5300,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5301,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5302,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5303,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5304,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5305,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5306,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5307,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5308,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5309,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5310,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5311,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5312,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5313,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5314,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5315,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5316,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5317,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5318,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5319,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5320,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5321,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5322,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5323,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5324,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5325,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5326,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5327,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5328,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5329,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5330,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5331,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5332,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5333,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5334,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5335,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5336,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5337,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5338,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5339,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5340,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5341,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5342,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5343,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5344,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5345,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5346,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5347,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5348,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5349,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5350,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5351,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5352,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5353,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5354,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5355,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5356,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5357,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5358,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5359,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5360,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5361,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5362,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5363,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5364,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5365,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5366,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5367,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5368,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5369,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5370,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5371,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5372,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5373,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5374,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5375,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5376,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5377,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5378,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5379,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5380,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5381,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5382,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5383,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5384,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5385,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5386,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5387,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5388,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5389,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5390,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5391,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5392,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5393,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5394,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5395,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5396,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5397,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5398,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5399,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5400,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5401,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5402,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5403,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5404,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5405,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5406,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5407,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5408,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5409,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5410,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5411,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5412,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5413,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5414,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5415,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5416,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5417,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
QIAUDI5418,TruSeqHT,DUALINDEX,ILLUMINA,i5,,QIAgen - QIASeq Direct UDI Plates A/B/C/D/E/F/G/H,1
